metagenome	source	domain	phylum	class	order	family	genus	species	abundance	avg eValue	avg % ident	avg align len	# hits
4640033.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus uberis	71	-140	100	253	1
4640043.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured Streptococcus sp.	27	-137.31	99.64	251.21	2
4640033.3	M5RNA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured Streptococcus sp.	2	-138	99.6	251	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	Butyricicoccus pullicaecorum	1	-26	100	60	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium bolteae	2	-26	100	59	1
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium bolteae	2	-21	100	50	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium bolteae	1	-21	100	50	1
4640039.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium bolteae	4	-33	100	71	2
4640031.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cadaveris	1	-75	100	141	1
4640033.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cadaveris	3	-75	100	141	1
4640039.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium disporicum	5	-75	100	143	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium disporicum	5	-64	99.23	130	1
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium disporicum	3	-73.67	100	140.33	1
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium disporicum	1	-99	100	182	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium indolis	1	-21	100	51	1
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium indolis	1	-28	100	63	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium leptum	2	-24	100	56	1
4640041.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium nexile	4	-51	100	102	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium nexile	1	-48	100	96	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium nexile	89	-51.85	99.09	103.67	1
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium nexile	5	-50.8	100	101.4	1
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium nexile	3	-51	99.36	102	1
4640041.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens	1	-136	100	246	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens	1	-44	100	89	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium polysaccharolyticum	1	-24	100	55	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium polysaccharolyticum	1	-24	100	56	1
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. CA6	1	-47	100	94	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. Kas107-2	5	-24	100	56	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. Kas107-2	2	-22	100	52	1
4640039.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. MLG080-1	1	-28	100	62	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. enrichment culture clone 7-14	112	-22.06	100	52.12	1
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. enrichment culture clone 7-14	6	-22	100	52	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. enrichment culture clone 7-25	12	-24	100	55	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium subterminale	1	-41	100	85	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium symbiosum	1	-24	100	56	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium symbiosum	1	-27	100	62	1
4640039.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium xylanolyticum	3	-20	100	50	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium xylanolyticum	1	-37	100	78	1
4640041.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	Anaerococcus prevotii	1	-40	100	82	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	Anaerococcus prevotii	16	-40	100	82	1
4640036.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	Anaerococcus prevotii	7	-40	100	82	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	Anaerococcus prevotii	13	-40	100	82	1
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	Anaerococcus prevotii	12	-40	100	82	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	Anaerococcus prevotii	4	-40	100	82	1
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	Anaerococcus prevotii	9	-40	100	82	1
4640032.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	Anaerococcus prevotii	11	-40	100	82	1
4640034.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	Anaerococcus prevotii	39	-40	100	82	1
4640033.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Anaerococcus	Anaerococcus prevotii	85	-40	100	82	1
4640030.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	9	-38	100	79	1
4640041.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	50	-27.64	100	61.96	1
4640039.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	22	-37.73	100	78.59	1
4640038.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	141	-38	100	79	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	1	-38	100	79	1
4640036.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	1	-38	100	79	1
4640037.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	15	-38	100	79	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	21	-38	100	79	1
4640031.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	6	-38	100	79	1
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	15	-38	100	79	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	1	-38	100	79	1
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	113	-38	100	79	1
4640032.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	7	-38.28	100	79.72	1
4640046.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	1	-38	100	79	1
4640034.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	4	-38	100	79	1
4640033.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Helcococcus	Helcococcus kunzii	3	-38	100	79	1
4640030.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	21	-40	100	82	1
4640041.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	1	-40	100	82	1
4640038.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	42	-40	100	82	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	16	-40	100	82	1
4640036.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	7	-40	100	82	1
4640037.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	2	-40	100	82	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	13	-40	100	82	1
4640031.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	70	-40	100	82	1
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	12	-40	100	82	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	4	-40	100	82	1
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	9	-40	100	82	1
4640032.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	11	-37	100	76.95	1
4640034.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	39	-40	100	82	1
4640033.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus asaccharolyticus	85	-40	100	82	1
4640030.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus indolicus	21	-70	100	134	1
4640039.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus indolicus	81	-40	100	83	1
4640038.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus indolicus	42	-70	100	134	1
4640037.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus indolicus	65	-40.33	100	83.56	2
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus indolicus	12	-70	100	134	1
4640031.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus indolicus	70	-70	100	134	1
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus indolicus	8	-70	100	134	1
4640032.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus indolicus	3	-68	99.24	131	1
4640034.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Peptoniphilus	Peptoniphilus indolicus	21	-56	100	110	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium cellulosolvens	5	-23.2	100	54.2	1
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium cellulosolvens	3	-32	100	69	1
4640039.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium eligens	1	-21	100	50	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium eligens	1	-21	100	50	1
4640039.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium hallii	70	-29.02	100	64.03	2
4640038.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium hallii	39	-27.97	100	62.36	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium hallii	60	-37.5	100	77.5	2
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium hallii	2	-37.5	100	77.5	2
4640032.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium hallii	116	-30.5	100	66	2
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium oxidoreducens	172	-29.4	100	64.35	2
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium oxidoreducens	4	-29.5	100	64.5	2
4640038.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium ramulus	5	-21	100	50	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium ramulus	1	-23	100	54	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium rectale	1	-24	100	55	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium rectale	1	-27	100	61	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium ruminantium	2	-29.5	100	65.5	1
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium saburreum	3	-90	100	168	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium siraeum	2	-52	100	102	2
4640033.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetitomaculum	Acetitomaculum ruminis	13	-21	100	50	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes butyraticus	1	-29	100	64	1
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia coccoides	7	-43	100	88	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hydrogenotrophica	376	-35	100	74	1
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. Ser8	7	-27	100	61	1
4640038.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] gnavus	5	-24	100	55	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] gnavus	1	-24	100	55	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] gnavus	5	-24	100	55	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] obeum	1	-29	100	65	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] torques	20	-65	99.21	127	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio crossotus	5	-40	100	83	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio crossotus	1	-45	100	91	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	1	-22	100	52	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	3	-36.75	100	76.62	2
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	1	-36	100	76	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	1	-26	100	60	1
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	45	-25.36	100	58.6	2
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea formicigenerans	1	-29	100	64	1
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio ruminis	1	-31	100	68	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio xylanivorans	2	-26.4	100	60.4	2
4640041.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia intestinalis	3	-44	100	90	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia intestinalis	1	-21	100	51	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia intestinalis	3	-21	100	51	1
4640039.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	3	-26	100	59	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	2	-27	100	60.5	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Syntrophococcus	Syntrophococcus sucromutans	1	-101	100	185	1
4640033.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified (derived from Lachnospiraceae)	Lachnospiraceae bacterium 14-2	329	-100	99.46	186	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified (derived from Lachnospiraceae)	Lachnospiraceae bacterium A4	10	-32	100	70	1
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified (derived from Lachnospiraceae)	Lachnospiraceae bacterium A4	1	-20	100	50	1
4640030.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius	30	-41	100	85	1
4640041.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius	1	-41	100	85	1
4640039.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius	40	-41	100	85	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius	5	-41	100	85	1
4640036.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius	32	-41	100	85	1
4640037.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius	5	-52	100	105	1
4640031.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius	41	-41	100	85	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius	22	-41	100	85	1
4640032.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius	5	-41	100	85	1
4640046.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius	51	-29	100	65	1
4640034.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius	10	-54	100	107	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] bartlettii	1	-70	100	134	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] bartlettii	4	-54	100	107	1
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] bartlettii	4	-70	100	134	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] bartlettii	14	-41	100	85	1
4640031.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] bifermentans	63	-128	100	232	1
4640033.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] bifermentans	5	-26	100	59	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] lituseburense	3	-57.25	99.72	113.5	2
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] lituseburense	9	-46.07	100	92.93	2
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] lituseburense	4	-38	100	79	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] lituseburense	14	-38	100	79	1
4640030.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] sordellii	50	-69	100	132	1
4640044.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] sordellii	6	-57.81	100	113.25	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] sordellii	38	-61.59	99.87	119.53	2
4640042.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] sordellii	4	-37	100	78	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] sordellii	14	-37	100	78	1
4640043.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified (derived from Peptostreptococcaceae)	[Clostridium] sordellii	2	-40.75	100	84	1
4640040.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	4	-25	100	57	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	22	-25	100	57	1
4640045.3	M5RNA	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	2	-22	100	52	1
